engine_id,cycle,sensor2,sensor3,sensor4,sensor6,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21
62,102,642.600,1592.130,1412.290,21.610,553.490,2388.120,9059.150,47.640,521.260,2388.170,8130.320,8.471,394.000,38.790,23.308
62,103,643.450,1590.900,1415.370,21.610,552.460,2388.140,9059.140,47.840,521.660,2388.150,8132.750,8.458,393.000,38.650,23.281
62,104,642.660,1586.580,1417.130,21.610,553.280,2388.150,9051.340,47.740,520.960,2388.120,8136.430,8.453,394.000,38.730,23.265
62,105,642.600,1594.290,1413.350,21.610,552.460,2388.160,9054.400,47.700,520.860,2388.160,8132.640,8.425,393.000,38.880,23.293
62,106,643.100,1591.360,1412.830,21.610,552.960,2388.150,9059.080,47.550,520.810,2388.200,8135.590,8.461,393.000,38.730,23.176
62,107,643.100,1593.230,1411.130,21.610,553.420,2388.100,9060.330,47.550,521.200,2388.160,8135.400,8.479,394.000,38.830,23.323
62,108,642.810,1590.270,1407.610,21.610,553.200,2388.130,9063.950,47.660,520.640,2388.190,8133.380,8.474,391.000,38.790,23.189
62,109,643.170,1596.080,1414.770,21.610,553.200,2388.180,9051.930,47.780,521.200,2388.120,8134.860,8.460,394.000,38.720,23.198
62,110,642.980,1590.930,1417.330,21.610,552.700,2388.120,9054.040,48.020,521.130,2388.150,8126.060,8.441,393.000,39.010,23.267
62,111,643.390,1593.920,1415.120,21.610,552.870,2388.170,9062.560,47.710,521.250,2388.130,8136.080,8.449,396.000,38.790,23.157
62,112,642.510,1592.290,1413.900,21.610,552.540,2388.170,9056.780,47.800,520.580,2388.210,8132.620,8.440,395.000,38.650,23.226
62,113,642.950,1590.520,1414.980,21.610,553.040,2388.130,9060.990,47.820,520.830,2388.130,8133.190,8.484,392.000,38.740,23.204
62,114,643.100,1584.610,1414.030,21.610,552.930,2388.160,9058.080,47.860,520.960,2388.180,8131.820,8.434,395.000,38.640,23.172
62,115,642.500,1590.070,1412.890,21.610,553.290,2388.170,9057.090,47.760,520.590,2388.160,8128.880,8.470,394.000,38.640,23.377
62,116,643.270,1591.830,1416.790,21.610,553.070,2388.180,9054.670,47.670,520.920,2388.090,8126.220,8.439,395.000,38.720,23.250
62,117,643.280,1595.140,1412.280,21.610,551.990,2388.200,9051.560,47.630,520.500,2388.170,8131.460,8.465,393.000,38.690,23.236
62,118,643.020,1596.580,1416.250,21.610,552.500,2388.150,9056.230,47.800,520.960,2388.200,8138.890,8.447,395.000,38.680,23.239
62,119,642.800,1597.840,1423.390,21.610,553.250,2388.130,9057.040,47.620,520.500,2388.120,8139.120,8.473,393.000,38.640,23.248
62,120,643.000,1592.770,1415.120,21.610,552.870,2388.170,9050.410,47.750,520.460,2388.130,8132.880,8.450,394.000,38.720,23.299
62,121,642.590,1592.770,1417.100,21.610,553.250,2388.140,9053.260,47.940,521.090,2388.150,8133.720,8.444,394.000,38.660,23.223
62,122,642.900,1600.170,1416.720,21.610,552.670,2388.180,9054.540,47.760,521.060,2388.110,8132.980,8.450,394.000,38.560,23.203
62,123,643.050,1591.990,1409.420,21.610,552.800,2388.110,9052.940,47.580,521.260,2388.180,8133.290,8.462,395.000,38.830,23.261
62,124,643.280,1595.490,1415.360,21.610,552.120,2388.180,9061.610,47.760,520.860,2388.160,8127.400,8.463,394.000,38.790,23.233
62,125,643.030,1593.710,1418.660,21.610,552.400,2388.240,9050.130,47.900,520.770,2388.150,8127.590,8.446,393.000,38.610,23.207
62,126,643.600,1596.160,1418.260,21.610,552.660,2388.210,9055.350,47.760,521.020,2388.240,8127.890,8.518,394.000,38.640,23.284
62,127,643.360,1589.770,1418.870,21.610,552.530,2388.170,9050.420,47.830,520.640,2388.150,8133.710,8.513,394.000,38.760,23.165
62,128,643.390,1594.360,1418.730,21.610,552.380,2388.240,9056.170,47.900,520.470,2388.180,8130.470,8.475,393.000,38.540,23.143
62,129,643.130,1591.620,1415.350,21.610,552.960,2388.170,9061.810,47.830,521.010,2388.190,8131.700,8.477,394.000,38.810,23.222
62,130,642.750,1587.890,1415.560,21.610,552.770,2388.210,9057.770,47.730,520.650,2388.190,8129.500,8.507,395.000,38.600,23.333
62,131,643.320,1598.590,1424.620,21.610,552.380,2388.150,9061.440,47.610,520.200,2388.190,8128.290,8.479,392.000,38.670,23.212
62,132,642.540,1594.050,1414.360,21.610,552.280,2388.190,9055.710,47.720,520.750,2388.240,8126.400,8.464,395.000,38.600,23.166
62,133,643.410,1591.250,1414.190,21.610,552.400,2388.180,9052.030,47.740,520.820,2388.200,8133.660,8.430,395.000,38.800,23.196
62,134,642.860,1599.920,1413.520,21.610,552.860,2388.230,9047.380,47.800,520.440,2388.170,8125.140,8.472,396.000,38.510,23.104
62,135,642.850,1586.270,1414.560,21.610,552.290,2388.170,9057.470,47.840,520.220,2388.180,8132.550,8.507,395.000,38.820,23.176
62,136,642.520,1592.010,1413.110,21.610,552.450,2388.180,9056.330,47.920,520.350,2388.180,8131.770,8.487,395.000,38.660,23.212
62,137,642.850,1590.560,1411.410,21.610,551.970,2388.150,9059.880,47.800,520.870,2388.200,8132.160,8.483,395.000,38.710,23.114
62,138,643.210,1592.780,1417.850,21.610,552.160,2388.190,9053.570,47.960,520.510,2388.230,8129.840,8.435,396.000,38.640,23.202
62,139,642.880,1598.870,1421.410,21.610,551.420,2388.170,9055.420,47.610,520.210,2388.220,8137.240,8.503,395.000,38.560,23.183
62,140,642.840,1592.960,1424.220,21.610,552.300,2388.180,9051.640,47.620,520.670,2388.200,8126.480,8.464,394.000,38.810,23.181
62,141,643.110,1601.420,1414.900,21.610,552.510,2388.170,9047.320,47.890,521.060,2388.180,8132.110,8.465,395.000,38.780,23.144
62,142,642.760,1585.620,1421.040,21.610,552.380,2388.250,9048.690,47.750,520.600,2388.190,8124.380,8.487,395.000,38.630,23.165
62,143,643.630,1603.860,1420.050,21.610,552.210,2388.220,9051.720,47.920,520.340,2388.280,8124.620,8.527,396.000,38.630,23.255
62,144,642.650,1593.370,1419.420,21.610,552.160,2388.230,9049.970,47.760,520.830,2388.160,8127.730,8.502,393.000,38.920,23.159
62,145,643.080,1592.880,1416.100,21.610,551.880,2388.200,9053.900,47.940,520.410,2388.240,8130.850,8.468,394.000,38.680,23.205
62,146,643.090,1599.770,1423.120,21.610,553.170,2388.170,9055.570,47.810,520.390,2388.250,8132.900,8.524,394.000,38.410,23.129
62,147,643.430,1600.540,1414.540,21.610,551.950,2388.240,9053.630,47.950,520.030,2388.250,8124.310,8.497,396.000,38.790,23.117
62,148,643.020,1597.380,1418.730,21.610,551.660,2388.220,9059.030,47.920,520.320,2388.220,8126.230,8.493,394.000,38.430,23.121
62,149,642.860,1598.720,1415.520,21.610,552.190,2388.220,9052.100,47.890,520.630,2388.180,8128.080,8.494,395.000,38.550,23.203
62,150,643.130,1596.740,1425.080,21.610,552.370,2388.180,9048.800,47.930,520.670,2388.220,8132.970,8.481,394.000,38.550,23.317
62,151,643.170,1602.160,1419.740,21.610,551.650,2388.280,9044.400,47.940,520.460,2388.230,8126.690,8.494,395.000,38.470,23.156
62,152,642.970,1592.930,1420.190,21.610,553.100,2388.240,9051.230,48.040,520.350,2388.220,8130.710,8.494,396.000,38.520,23.285
62,153,643.090,1594.930,1424.440,21.610,552.150,2388.200,9050.450,47.940,520.100,2388.220,8128.800,8.518,395.000,38.530,23.144
62,154,643.600,1598.290,1418.290,21.610,551.880,2388.200,9050.340,47.820,520.060,2388.210,8127.250,8.477,394.000,38.720,23.143
62,155,643.210,1592.440,1422.980,21.610,552.410,2388.190,9049.090,47.910,520.310,2388.240,8123.330,8.507,396.000,38.730,23.197
62,156,643.400,1599.790,1420.360,21.610,552.490,2388.230,9041.560,48.010,520.370,2388.180,8128.100,8.457,394.000,38.770,23.171
62,157,642.990,1595.810,1424.620,21.610,552.780,2388.190,9053.270,47.910,520.010,2388.210,8124.170,8.533,395.000,38.590,23.168
62,158,643.630,1600.270,1415.640,21.610,551.990,2388.210,9049.010,47.910,520.130,2388.210,8126.210,8.495,394.000,38.560,23.202
62,159,643.250,1596.990,1419.180,21.610,551.990,2388.220,9046.790,47.980,519.760,2388.290,8128.820,8.480,395.000,38.630,23.162
62,160,643.740,1597.700,1430.640,21.610,551.560,2388.210,9046.540,47.940,520.080,2388.240,8123.580,8.499,395.000,38.650,23.103
62,161,643.480,1604.010,1419.380,21.610,551.990,2388.210,9050.000,47.850,520.170,2388.270,8124.760,8.497,394.000,38.470,23.085
62,162,643.070,1596.570,1421.900,21.610,551.560,2388.230,9050.450,47.800,520.210,2388.280,8125.590,8.495,396.000,38.460,23.262
62,163,643.570,1600.350,1421.510,21.610,552.290,2388.230,9054.190,48.040,519.970,2388.240,8117.320,8.498,396.000,38.470,23.082
62,164,643.650,1600.280,1429.690,21.610,551.520,2388.270,9045.640,48.090,519.710,2388.240,8126.030,8.517,395.000,38.450,23.054
62,165,642.880,1597.620,1421.310,21.610,551.430,2388.220,9052.190,48.110,520.140,2388.240,8125.110,8.499,394.000,38.510,23.077
62,166,643.910,1599.850,1424.660,21.610,551.650,2388.280,9052.450,48.000,519.760,2388.220,8129.800,8.476,396.000,38.590,23.157
62,167,643.090,1594.700,1425.570,21.610,551.250,2388.270,9049.230,48.060,519.580,2388.280,8125.350,8.509,394.000,38.630,23.080
62,168,643.270,1601.120,1424.280,21.610,552.380,2388.320,9044.700,47.870,519.510,2388.290,8121.970,8.499,397.000,38.470,23.055
62,169,642.750,1607.030,1420.120,21.610,551.760,2388.310,9044.800,48.250,520.120,2388.280,8120.260,8.528,395.000,38.520,23.011
62,170,643.720,1598.120,1425.680,21.610,551.620,2388.310,9045.190,48.290,520.070,2388.330,8120.270,8.527,396.000,38.460,23.054
62,171,643.440,1599.430,1424.080,21.610,552.140,2388.250,9050.310,48.210,520.260,2388.210,8126.350,8.526,394.000,38.390,23.004
62,172,643.780,1601.160,1423.580,21.610,552.070,2388.310,9049.980,48.040,519.630,2388.280,8127.360,8.506,395.000,38.410,23.018
62,173,643.670,1601.420,1431.480,21.610,552.490,2388.290,9045.500,48.120,519.870,2388.310,8116.930,8.527,395.000,38.480,23.157
62,174,643.510,1601.380,1425.560,21.610,551.090,2388.310,9047.500,48.060,519.490,2388.320,8118.400,8.512,395.000,38.500,23.021
62,175,643.230,1598.920,1429.410,21.610,551.330,2388.260,9050.640,48.260,519.810,2388.290,8118.850,8.529,397.000,38.450,22.953
62,176,643.370,1600.360,1432.640,21.610,551.450,2388.300,9043.240,48.010,520.050,2388.290,8116.480,8.522,394.000,38.300,23.098
62,177,643.660,1595.000,1424.880,21.610,551.840,2388.240,9045.380,48.000,519.700,2388.240,8122.380,8.540,395.000,38.440,23.042
62,178,643.220,1601.350,1421.800,21.610,551.470,2388.270,9051.600,48.100,519.810,2388.250,8120.930,8.519,396.000,38.570,23.053
62,179,643.540,1603.550,1423.670,21.610,550.960,2388.280,9043.930,48.270,519.840,2388.370,8119.370,8.545,395.000,38.640,23.021
62,180,643.490,1595.100,1427.510,21.610,551.090,2388.280,9037.020,48.160,519.680,2388.310,8123.280,8.544,396.000,38.350,23.004
63,1,642.610,1585.010,1405.590,21.610,553.950,2388.070,9050.260,47.380,521.240,2388.090,8137.640,8.395,392.000,38.980,23.446
63,2,642.800,1585.070,1396.990,21.610,554.280,2388.090,9057.950,47.460,521.770,2388.050,8139.830,8.443,393.000,38.910,23.363
63,3,642.550,1600.150,1404.540,21.610,553.220,2388.090,9057.290,47.520,521.530,2388.060,8134.440,8.437,392.000,39.000,23.317
63,4,642.370,1583.640,1399.570,21.610,553.790,2388.080,9053.810,47.280,522.120,2388.040,8132.610,8.401,392.000,38.970,23.256
63,5,642.150,1590.160,1412.410,21.610,553.280,2388.100,9051.930,47.520,521.460,2388.100,8139.900,8.444,393.000,38.760,23.393
63,6,642.260,1588.000,1402.950,21.610,553.230,2388.120,9047.900,47.530,521.220,2388.100,8134.140,8.430,393.000,38.790,23.311
63,7,642.900,1592.370,1404.860,21.610,553.680,2388.110,9055.900,47.390,521.960,2388.090,8134.610,8.415,392.000,38.800,23.371
63,8,642.950,1590.260,1404.070,21.610,553.020,2388.090,9064.740,47.440,521.280,2388.030,8140.860,8.418,392.000,38.780,23.372
63,9,642.370,1587.800,1397.960,21.610,554.190,2388.100,9052.730,47.290,521.190,2388.100,8136.720,8.445,394.000,39.050,23.222
63,10,642.320,1586.360,1413.780,21.610,553.610,2388.090,9058.880,47.460,522.160,2388.050,8138.600,8.398,392.000,38.900,23.273
63,11,642.180,1579.970,1407.380,21.610,554.160,2388.110,9062.530,47.360,522.040,2388.090,8138.890,8.426,393.000,38.980,23.323
63,12,642.600,1586.140,1406.980,21.610,554.240,2388.090,9060.870,47.590,521.700,2388.060,8133.770,8.449,393.000,38.890,23.323
63,13,642.630,1586.020,1405.530,21.610,553.780,2388.080,9056.790,47.290,522.270,2388.080,8134.450,8.423,392.000,38.980,23.277
63,14,642.550,1588.640,1407.180,21.610,553.890,2388.110,9062.150,47.380,521.710,2388.080,8137.270,8.422,392.000,38.810,23.344
63,15,642.540,1595.450,1402.240,21.610,554.620,2388.080,9053.050,47.510,521.800,2388.060,8133.900,8.435,392.000,38.880,23.227
63,16,643.160,1588.100,1406.880,21.610,553.200,2388.100,9054.250,47.600,521.710,2388.100,8140.860,8.431,393.000,39.030,23.455
63,17,642.060,1581.340,1408.520,21.610,554.390,2388.090,9059.590,47.670,521.140,2388.050,8138.270,8.445,391.000,38.860,23.391
63,18,642.640,1593.260,1409.260,21.610,553.390,2388.040,9056.310,47.360,521.170,2388.090,8132.820,8.422,393.000,38.830,23.045
63,19,642.760,1584.690,1407.840,21.610,553.610,2388.120,9056.180,47.310,521.600,2388.080,8134.890,8.444,393.000,38.910,23.322
63,20,642.660,1588.400,1397.290,21.610,554.140,2388.100,9051.000,47.420,522.180,2388.120,8142.870,8.424,392.000,38.900,23.431
63,21,642.530,1588.080,1409.940,21.610,554.530,2388.060,9060.730,47.480,521.350,2388.040,8136.700,8.419,393.000,39.060,23.352
63,22,642.230,1579.970,1411.070,21.610,553.710,2388.100,9057.480,47.450,521.500,2388.110,8138.110,8.430,393.000,38.840,23.392
63,23,642.990,1592.950,1401.630,21.610,553.780,2388.070,9054.250,47.420,521.480,2388.110,8139.170,8.451,392.000,38.920,23.286
63,24,642.840,1588.600,1404.910,21.610,554.080,2388.060,9056.680,47.450,521.460,2388.080,8136.950,8.382,393.000,38.900,23.342
63,25,642.550,1583.620,1406.000,21.610,554.160,2388.040,9056.010,47.460,521.920,2388.050,8136.420,8.438,392.000,38.780,23.314
63,26,642.170,1589.300,1408.130,21.610,553.690,2388.100,9068.490,47.460,521.310,2388.120,8133.340,8.438,391.000,38.800,23.308
63,27,642.260,1587.050,1409.200,21.610,553.940,2388.050,9059.250,47.570,521.740,2388.000,8135.920,8.451,394.000,38.920,23.353
63,28,641.950,1587.860,1408.060,21.610,552.850,2388.070,9053.760,47.390,521.500,2388.050,8138.600,8.456,392.000,38.810,23.269
63,29,642.550,1579.070,1398.820,21.610,553.740,2388.020,9060.980,47.340,521.280,2388.060,8140.400,8.442,393.000,38.880,23.362
63,30,642.370,1585.540,1410.000,21.610,553.750,2388.100,9056.410,47.520,522.080,2388.150,8134.100,8.446,392.000,38.850,23.370
63,31,642.330,1595.690,1410.760,21.610,553.220,2388.060,9058.440,47.550,522.310,2388.070,8134.340,8.447,393.000,38.930,23.429
63,32,642.740,1592.550,1406.720,21.610,554.160,2388.080,9058.370,47.470,521.440,2388.080,8137.170,8.423,393.000,38.930,23.302
63,33,642.650,1586.610,1400.470,21.610,552.910,2388.030,9057.010,47.600,521.810,2388.050,8142.840,8.409,393.000,38.930,23.382
63,34,643.240,1586.180,1409.540,21.610,554.340,2388.060,9057.590,47.580,521.360,2388.060,8136.530,8.482,392.000,38.930,23.322
63,35,642.500,1587.640,1409.160,21.610,553.430,2388.100,9059.410,47.300,521.630,2388.080,8136.380,8.421,394.000,39.040,23.326
63,36,642.760,1585.360,1414.870,21.610,553.030,2388.130,9059.160,47.560,521.880,2388.100,8139.840,8.381,393.000,38.830,23.255
63,37,642.420,1584.890,1401.880,21.610,553.960,2388.110,9056.200,47.440,522.060,2388.080,8135.620,8.387,392.000,38.810,23.272
63,38,642.990,1595.370,1409.910,21.610,553.930,2388.110,9061.430,47.520,521.900,2388.090,8135.090,8.421,391.000,38.900,23.235
63,39,642.250,1587.720,1403.990,21.610,553.500,2388.090,9059.190,47.530,521.230,2388.070,8135.760,8.411,392.000,38.770,23.403
63,40,642.310,1582.400,1404.360,21.610,553.430,2388.120,9055.530,47.410,521.630,2388.080,8144.880,8.463,393.000,38.910,23.321
63,41,642.210,1585.670,1409.050,21.610,553.230,2388.080,9062.530,47.390,521.560,2388.090,8135.890,8.412,393.000,38.880,23.299
63,42,641.930,1575.000,1408.740,21.610,553.750,2388.060,9053.360,47.490,521.530,2388.140,8135.830,8.430,394.000,38.710,23.296
63,43,643.230,1587.990,1403.780,21.610,553.320,2388.060,9053.330,47.450,521.860,2388.110,8137.630,8.421,392.000,38.790,23.408
63,44,642.510,1582.460,1402.640,21.610,553.460,2388.110,9060.960,47.370,521.690,2388.060,8137.730,8.396,393.000,38.980,23.290
63,45,642.950,1598.140,1405.240,21.610,554.370,2388.070,9062.220,47.410,521.420,2388.050,8145.360,8.416,393.000,38.980,23.376
63,46,642.800,1591.240,1405.020,21.610,553.570,2388.100,9058.630,47.530,521.440,2388.100,8139.270,8.436,395.000,38.810,23.330
63,47,642.600,1586.080,1406.300,21.610,553.840,2388.040,9061.690,47.480,521.570,2388.040,8139.110,8.402,393.000,38.900,23.367
63,48,642.130,1581.250,1403.470,21.610,553.660,2388.070,9065.860,47.570,522.150,2388.030,8140.860,8.431,392.000,38.830,23.306
63,49,642.820,1583.450,1401.340,21.610,553.110,2388.090,9057.260,47.370,521.510,2388.110,8137.260,8.486,392.000,39.020,23.359
63,50,642.450,1588.400,1407.390,21.610,554.300,2388.110,9059.890,47.610,521.600,2388.100,8141.960,8.479,394.000,38.760,23.449
63,51,642.080,1589.830,1407.120,21.610,552.870,2388.120,9057.690,47.350,521.870,2388.080,8145.870,8.413,393.000,38.790,23.277
63,52,642.210,1588.310,1401.690,21.610,553.750,2388.050,9060.810,47.540,521.830,2388.070,8141.000,8.447,393.000,39.000,23.380
63,53,642.830,1585.620,1408.630,21.610,553.780,2388.130,9060.730,47.500,521.870,2388.130,8138.370,8.440,392.000,38.810,23.411
63,54,642.070,1593.800,1403.690,21.610,553.790,2388.080,9064.110,47.380,521.730,2388.100,8139.650,8.437,393.000,38.890,23.364
63,55,641.990,1591.210,1405.300,21.610,553.290,2388.100,9059.170,47.270,521.770,2388.110,8140.410,8.390,394.000,38.900,23.387
63,56,642.820,1593.110,1412.300,21.610,554.130,2388.080,9062.010,47.570,521.280,2388.120,8139.260,8.401,392.000,38.900,23.271
63,57,642.630,1591.940,1405.690,21.610,553.150,2388.030,9064.940,47.450,521.940,2388.130,8130.930,8.429,393.000,38.870,23.302
63,58,643.010,1585.300,1407.320,21.610,554.120,2388.050,9067.720,47.590,521.600,2388.040,8137.200,8.433,395.000,38.780,23.331
63,59,642.200,1591.510,1400.910,21.610,554.240,2388.100,9063.460,47.270,521.510,2388.090,8144.970,8.429,392.000,38.760,23.374
63,60,642.610,1590.240,1417.570,21.610,553.590,2388.060,9059.070,47.470,521.730,2388.060,8140.590,8.419,395.000,38.820,23.322
63,61,642.480,1584.180,1409.680,21.610,553.540,2388.080,9056.540,47.400,521.350,2388.100,8143.850,8.448,392.000,38.870,23.290
63,62,642.490,1595.490,1407.120,21.610,553.060,2388.160,9052.210,47.590,521.410,2388.080,8136.620,8.415,393.000,38.700,23.301
63,63,642.690,1590.950,1412.990,21.610,553.030,2388.120,9057.730,47.480,521.060,2388.040,8132.680,8.461,393.000,38.890,23.408
63,64,642.560,1590.490,1406.180,21.610,552.880,2388.110,9065.440,47.480,521.080,2388.110,8139.490,8.429,392.000,38.980,23.372
63,65,642.540,1588.540,1407.060,21.610,553.540,2388.050,9060.390,47.680,521.440,2388.030,8144.160,8.451,392.000,39.030,23.267
63,66,642.530,1594.990,1408.080,21.610,552.990,2388.030,9065.130,47.490,521.010,2388.110,8140.530,8.449,392.000,38.790,23.296
63,67,642.390,1583.660,1410.400,21.610,553.630,2388.070,9060.150,47.560,521.280,2388.100,8137.540,8.451,392.000,38.920,23.349
63,68,642.410,1584.200,1405.900,21.610,553.790,2388.050,9054.700,47.560,521.610,2388.080,8137.960,8.408,391.000,38.950,23.343
63,69,642.340,1589.760,1406.410,21.610,554.120,2388.060,9062.900,47.490,521.470,2388.080,8136.190,8.449,393.000,38.650,23.384
63,70,643.030,1596.950,1405.360,21.610,553.690,2388.080,9066.370,47.650,521.970,2388.030,8145.740,8.434,393.000,38.850,23.274
63,71,642.400,1591.610,1408.790,21.610,553.730,2388.060,9062.100,47.430,521.600,2388.090,8145.460,8.424,392.000,39.010,23.258
63,72,642.370,1593.960,1409.630,21.610,553.820,2388.070,9060.160,47.550,521.630,2388.080,8140.260,8.408,393.000,38.840,23.388
63,73,642.550,1588.890,1409.390,21.610,552.810,2388.020,9054.280,47.390,522.060,2388.050,8138.090,8.439,392.000,38.930,23.312
63,74,642.740,1598.760,1403.810,21.610,553.610,2388.100,9060.950,47.500,521.590,2388.100,8148.090,8.456,394.000,38.810,23.457
63,75,642.220,1594.910,1407.940,21.610,553.780,2388.120,9054.430,47.600,521.470,2388.070,8141.320,8.454,392.000,38.760,23.341
63,76,642.540,1595.640,1407.830,21.610,553.750,2388.100,9067.270,47.560,521.840,2388.060,8148.160,8.427,392.000,38.760,23.301
63,77,642.200,1584.100,1404.650,21.610,553.970,2388.090,9073.220,47.400,521.950,2388.030,8145.100,8.438,392.000,38.780,23.379
63,78,642.130,1594.000,1403.510,21.610,554.170,2388.080,9064.920,47.600,521.710,2388.040,8137.120,8.436,394.000,38.730,23.320
63,79,642.640,1587.460,1406.330,21.610,553.700,2388.060,9066.720,47.360,521.430,2388.070,8143.300,8.427,394.000,38.960,23.320
